,User attribute 1,User attribute 2,User attribute 3,User attribute 4,User attribute 5,User attribute 6,User attribute 7,User attribute 8,User attribute 9,User attribute 11,User attribute 12,Age,Phone OS version,Countries,User source sh,User attribute 10,Phone brand sh,Target variable Y
6249,36,0,0,0,0.03947368421,0.2236842105,0.0,76,0,0,0,38,7,US,UnityAds - Android,MV,samsung,0
3122,24,0,2,2,0.07865168539,0.04494382022,0.0,89,0,1,1,26,8.0.0,US,Bidalgo - Facebook,MV,motorola,0
1094,63,0,2,0,0.07142857142999999,0.09523809524,0.0,42,0,1,1,65,8.1.0,US,Bidalgo - Facebook,MV,samsung,0
1209,31,0,2,0,0.0985915493,0.2535211268,0.0,71,0,0,1,33,8.1.0,US,Facebook,MV,LGE,0
4581,55,0,2,1,0.1186440678,0.1525423729,0.0,59,0,1,0,57,7,US,MV,MV,LGE,0
2311,20,0,1,0,0.004366812227,0.06113537118,0.0,229,0,0,1,22,8.1.0,SG,Facebook,MV,Xiaomi,0
4501,20,0,3,2,0.1034482759,0.1206896552,0.0,58,0,1,0,22,7,GB,Bidalgo - Instagram,MV,motorola,0
6785,19,0,3,1,0.0,0.1320754717,0.0,53,0,0,0,21,7,FR,MV,MV,HUAWEI,0
4200,40,0,1,1,0.02173913043,0.2826086957,0.0,46,0,1,0,42,7,US,Other,MV,LGE,0
2243,25,0,0,0,0.0,0.0,0.0,26,0,1,0,27,7,US,Fyber - Android,MV,LGE,0
4360,23,0,2,0,0.01754385965,0.2807017544,0.0,57,0,0,1,25,8.1.0,CA,Bidalgo - Instagram,MV,HUAWEI,0
1871,33,0,3,2,0.04347826087,0.1304347826,0.0,92,0,1,0,35,7,US,MV,MV,samsung,0
7063,18,0,2,0,0.0,0.2121212121,0.0,33,0,0,0,20,6.0.1,US,MV,MV,samsung,0
379,37,0,10,1,0.09444444444,0.1888888889,0.0,180,0,0,1,39,8.1.0,US,UnityAds - Android,MV,samsung,1
3543,20,0,6,3,0.04255319149,0.1631205674,0.0,141,0,1,1,22,9,US,MV,MV,samsung,0
6736,28,0,1,0,0.0,0.1851851852,0.0,27,0,0,0,30,7.1.2,US,Facebook,MV,LGE,0
2962,18,0,2,3,0.06493506494,0.13636363640000002,0.0,154,0,0,1,20,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
6919,47,0,0,1,0.0,0.2258064516,0.0,31,0,0,1,49,8.0.0,GB,Bidalgo - Facebook,MV,HUAWEI,0
3483,42,0,0,1,0.0,0.06666666667,0.0,30,0,0,0,44,7.1.2,US,MV,MV,LGE,0
8560,22,0,8,1,0.0,0.4426229508,0.0,122,0,0,1,24,8.0.0,FI,Other,MV,samsung,0
9427,18,0,6,1,0.018867924530000003,0.2452830189,0.0,53,0,0,0,20,4.4.2,US,MV,MV,LGE,0
6544,25,0,5,3,0.038461538460000014,0.25,0.0,156,0,1,1,27,8.0.0,US,Fluent,Fluent,samsung,0
706,41,0,3,0,0.057692307689999986,0.1346153846,0.0,52,0,0,1,43,8.1.0,US,Bidalgo - Facebook,MV,Alcatel,0
106,13,0,1,0,0.0,0.3846153846,0.0,13,0,1,0,15,5.1.1,US,MV,MV,LGE,0
4574,18,0,2,1,0.0,0.3333333333,0.0,39,0,0,0,20,5.1.1,NZ,MV,MV,samsung,0
5967,23,0,3,0,0.0,0.3095238095,0.0,42,0,0,1,25,8.0.0,US,Facebook,MV,motorola,0
2803,27,0,3,1,0.08403361345,0.14285714289999998,0.0,119,0,0,1,29,8.0.0,DK,Bidalgo - Facebook,MV,samsung,0
3288,21,0,3,1,0.0,0.1875,0.0,80,0,1,0,23,7,US,YouTube,MV,AlcatelOneTouch,0
7745,34,0,1,0,0.0,0.08,0.0,25,0,0,0,36,7,US,MV,MV,LGE,0
7428,22,1,1,0,0.0,0.09090909091,1.0,44,1,0,1,24,8.1.0,US,Facebook,MV,samsung,0
9585,20,0,2,2,0.0,0.05714285714,0.0,35,0,0,0,22,7,US,Facebook,MV,samsung,0
8966,13,0,1,0,0.02352941176,0.3058823529,0.0,85,0,0,0,15,7.1.1,SG,Other,MV,Xiaomi,0
8122,26,0,9,0,0.0,0.2954545455,0.0,88,0,0,1,28,8.0.0,US,MV,MV,Sony,0
691,13,0,4,1,0.0,0.2790697674,0.0,43,0,0,0,15,7,US,Facebook,MV,LGE,0
919,22,0,3,1,0.0253164557,0.1898734177,0.0,79,0,0,1,24,8.0.0,FR,Bidalgo - Instagram,MV,samsung,0
9619,17,0,4,1,0.0,0.3738317757,0.0,107,0,0,1,19,8.0.0,US,Facebook,MV,samsung,0
2722,25,0,1,0,0.0,0.1086956522,0.0,46,0,0,0,27,5.1.1,CA,MV,MV,samsung,0
8133,35,0,3,1,0.0,0.275,0.0,120,0,0,1,37,8.0.0,US,Facebook,MV,samsung,0
6456,24,0,2,1,0.0,0.2045454545,0.0,44,0,0,0,26,7.1.1,FI,MV,MV,samsung,0
8545,59,0,1,1,0.05,0.175,0.0,40,0,1,0,61,7,US,UnityAds - Android,MV,LGE,0
950,18,0,5,0,0.0,0.3387096774,0.0,62,0,0,1,20,8.0.0,FI,Facebook,MV,samsung,0
2419,19,0,3,1,0.0297029703,0.4455445545,0.0,101,0,1,1,21,8.0.0,NZ,Facebook,MV,samsung,0
9484,26,0,2,0,0.03703703704,0.14814814810000002,0.0,27,0,1,0,28,6.0.1,US,Other,MV,samsung,0
3138,29,1,3,0,0.03260869565,0.2173913043,1.0,92,1,0,1,31,8.0.0,DK,Bidalgo - Facebook,MV,samsung,0
752,18,0,4,1,0.0625,0.09821428571,0.0,112,0,0,1,20,8.1.0,US,MV,MV,samsung,0
7406,18,0,4,0,0.0,0.08333333333,1.0,108,1,0,1,20,8.0.0,US,MV,MV,samsung,0
3523,23,0,3,2,0.02777777778,0.2361111111,0.0,72,0,0,1,25,8.0.0,US,Google Adwords,MV,samsung,0
4807,20,0,2,1,0.07894736842,0.1578947368,0.0,38,0,0,1,22,8.0.0,GB,Facebook,MV,motorola,0
3500,23,0,1,1,0.04807692308,0.3846153846,0.0,104,0,0,1,25,8.0.0,GB,MV,MV,samsung,0
5689,39,0,0,1,0.016949152539999998,0.1016949153,0.0,59,0,1,0,41,7,US,Facebook,MV,LGE,0
2591,42,0,1,0,0.011627906979999998,0.05813953488,0.0,86,0,1,0,44,7,FR,MV,MV,asus,0
8946,19,0,1,0,0.0,0.1351351351,0.0,37,0,0,0,21,7.1.1,US,Facebook,MV,samsung,0
9227,18,0,2,1,0.0,0.2608695652,0.0,23,0,0,1,20,8.1.0,CA_US,Bidalgo - Instagram,MV,Google,0
6218,22,0,2,1,0.02205882353,0.2352941176,0.0,136,0,0,1,24,8.0.0,US,Facebook,MV,samsung,0
5283,21,0,4,0,0.018181818180000003,0.2545454545,0.0,55,0,0,1,23,8.0.0,US,YouTube,MV,motorola,0
8379,18,0,5,1,0.02040816327,0.2244897959,0.0,49,0,0,0,20,5.1.1,US,MV,MV,samsung,0
1912,26,0,0,1,0.05882352941000001,0.1029411765,0.0,68,0,0,1,28,8.0.0,US,Facebook,MV,samsung,0
4741,28,0,1,0,0.02631578947,0.1842105263,0.0,38,0,0,0,30,6,SG,Other,MV,HUAWEI,0
2182,30,0,1,0,0.0,0.07142857142999999,0.0,14,0,1,0,32,6.0.1,US,Bidalgo - Facebook,MV,LGE,0
2861,38,0,1,2,0.04545454545,0.04545454545,0.0,66,0,1,0,40,7,US,Bidalgo - Facebook,MV,samsung,0
1902,14,0,1,0,0.0,0.14,0.0,50,0,0,0,16,7.1.2,SG,Facebook,MV,Xiaomi,0
2845,18,0,2,2,0.016949152539999998,0.06779661017000001,0.0,59,0,0,1,20,8.0.0,GB,Bidalgo - Instagram,MV,samsung,0
1206,54,0,3,0,0.0,0.5517241379,0.0,58,0,1,1,56,8.1.0,US,MV,MV,LGE,0
5404,23,0,3,0,0.0,0.5277777778,0.0,36,0,0,0,25,6,GB,YouTube,MV,HUAWEI,0
1728,38,0,1,0,0.05369127517000001,0.07382550336,0.0,149,0,0,1,40,8.0.0,SG,MV,MV,samsung,0
9428,21,0,1,2,0.0253164557,0.07594936709,0.0,79,0,0,1,23,8.0.0,AU,Bidalgo - Facebook,MV,samsung,0
5243,23,0,3,1,0.02857142857,0.1571428571,0.0,70,0,0,1,25,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
7411,18,0,1,1,0.0,0.1081081081,0.0,37,0,1,0,20,7,US,Bidalgo - Snapchat,MV,samsung,0
1892,35,0,2,1,0.0,0.0985915493,0.0,71,0,0,1,37,9,US,Google Adwords,MV,Google,0
2321,35,0,6,1,0.01666666667,0.1916666667,0.0,120,0,1,0,37,6.0.1,SG,Bidalgo - Facebook,MV,samsung,0
7925,23,0,3,2,0.01976284585,0.1264822134,0.0,253,0,1,1,25,8.1.0,US,Facebook,MV,samsung,0
1289,20,0,2,0,0.025,0.075,0.0,40,0,0,0,22,5.1.1,US,Facebook,MV,samsung,0
3712,18,0,0,0,0.0,0.14754098359999998,0.0,61,0,0,0,20,7,FR,Bidalgo - Instagram,MV,samsung,0
220,53,0,2,0,0.02380952381,0.14285714289999998,0.0,42,0,1,1,55,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
6967,27,0,2,1,0.0,0.1132075472,0.0,53,0,1,1,29,8.1.0,US,MV,MV,LGE,0
3732,47,0,0,0,0.0,1.0,0.0,1,0,0,1,49,8.1.0,US,Facebook,MV,OnePlus,0
9540,18,0,1,0,0.0,0.1153846154,0.0,26,0,0,1,20,8.1.0,US,Fyber - Android,MV,LGE,0
5295,19,0,2,1,0.0,0.1904761905,0.0,42,0,0,1,21,8.0.0,GB_SG,Facebook,MV,Global,0
7707,26,0,2,0,0.06818181818,0.3863636364,0.0,44,0,0,1,28,9,US,Facebook,MV,Google,0
6396,18,0,1,0,0.0,0.1739130435,0.0,23,0,0,1,20,8.0.0,FR,MV,MV,HUAWEI,0
2941,19,0,4,0,0.0,0.46,0.0,50,0,0,0,21,6,CA,Facebook,MV,LGE,0
6414,32,0,0,0,0.1090909091,0.05454545455,0.0,55,0,1,1,34,8.0.0,US,UnityAds - Android,MV,samsung,0
6424,52,0,0,0,0.05882352941000001,0.029411764710000007,0.0,102,0,0,1,54,8.1.0,US,MV,MV,samsung,0
5305,22,0,2,1,0.03260869565,0.05434782609,0.0,92,0,0,1,24,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
5646,36,0,7,1,0.01408450704,0.2394366197,0.0,71,0,1,1,38,8.1.0,US,Facebook,MV,LGE,0
9738,18,0,1,0,0.0,0.0243902439,0.0,41,0,0,0,20,6.0.1,MX_US,Bidalgo - Facebook,MV,Xiaomi,0
5978,22,0,1,1,0.02,0.02,0.0,50,0,0,1,24,8.0.0,FR,Bidalgo - Instagram,MV,samsung,0
7008,34,0,1,0,0.016949152539999998,0.016949152539999998,0.0,59,0,0,1,36,8.1.0,GB,Bidalgo - Facebook,MV,samsung,0
5372,30,0,1,0,0.0,0.347826087,0.0,23,0,0,1,32,8.0.0,FI,Facebook,MV,HUAWEI,0
9652,18,0,1,0,0.0,0.1724137931,0.0,29,0,1,0,20,6,US,YouTube,MV,LGE,0
3648,54,0,9,0,0.02127659574,0.329787234,0.0,94,0,1,0,56,7.1.1,US,Facebook,MV,ALCATEL,0
7822,14,0,0,0,0.013157894740000002,0.1907894737,0.0,152,0,1,1,16,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
7433,18,0,1,1,0.01333333333,0.09333333333,0.0,75,0,0,0,20,7,FR,MV,MV,Other,0
384,28,0,1,1,0.04347826087,0.0,0.0,46,0,0,1,30,8.1.0,US,Other,MV,LGE,0
6727,27,0,1,3,0.02259887006,0.1016949153,0.0,177,0,0,1,29,8.0.0,GB,Facebook,MV,samsung,0
5605,19,0,3,0,0.04938271605,0.3209876543,0.0,81,0,0,1,21,9,US,MV,MV,Google,0
6384,24,0,0,0,0.0,0.06976744186,0.0,43,0,1,0,26,7.1.1,US,Bidalgo - Facebook,MV,ALCATEL,0
5052,34,0,9,2,0.0,0.226519337,0.0,181,0,0,1,36,8.0.0,US,Facebook,MV,samsung,0
2184,25,0,8,2,0.02597402597,0.2402597403,0.0,154,0,0,1,27,8.1.0,US,Google Adwords,MV,samsung,0
24,14,0,4,2,0.03571428571,0.1607142857,0.0,56,0,0,0,16,6,CA,MV,MV,Acer,0
2044,24,0,2,0,0.0487804878,0.1219512195,0.0,82,0,0,1,26,8.0.0,SE,MV,MV,samsung,0
2965,25,0,3,0,0.0,0.387755102,0.0,49,0,0,0,27,7,US,MV,MV,samsung,0
7319,19,0,1,0,0.011627906979999998,0.1860465116,0.0,172,0,0,0,21,6.0.1,US,Facebook,MV,samsung,0
9821,34,0,1,0,0.0,0.25,0.0,48,0,1,1,36,8.0.0,US,Bidalgo - Facebook,MV,motorola,0
206,19,0,9,1,0.009174311927,0.35779816509999995,1.0,109,1,0,1,21,8.1.0,US,Facebook,MV,LGE,0
159,33,0,2,1,0.021390374330000003,0.053475935830000015,0.0,187,0,1,1,35,8.0.0,DK,Facebook,MV,samsung,0
1084,20,0,1,1,0.01,0.03,0.0,100,0,0,1,22,8.0.0,CA,MV,MV,samsung,0
5254,23,0,1,1,0.078125,0.0625,0.0,64,0,0,1,25,9,US,Fluent,Fluent,Google,0
6900,19,0,1,1,0.0,0.09677419355,0.0,31,0,0,1,21,8.0.0,US,Facebook,MV,motorola,0
4473,16,0,3,2,0.04761904762,0.2380952381,0.0,126,0,1,0,18,7,US,Bidalgo - Instagram,MV,samsung,0
6233,25,0,0,1,0.03883495146,0.02912621359,0.0,103,0,1,1,27,8.0.0,CA,MV,MV,samsung,0
1238,27,0,2,0,0.0,0.32203389829999995,0.0,59,0,1,1,29,8.1.0,GB,Bidalgo - Facebook,MV,Vodafone,0
7859,30,0,4,0,0.0618556701,0.2680412371,0.0,97,0,0,1,32,8.0.0,GB,Bidalgo - Facebook,MV,samsung,0
5857,23,1,1,0,0.02158273381,0.2446043165,1.0,139,1,0,1,25,8.1.0,SG,MV,MV,samsung,0
6595,31,0,7,1,0.07407407407000001,0.1913580247,0.0,162,0,1,1,33,8.0.0,SE,Facebook,MV,samsung,0
791,33,0,3,1,0.0051813471500000005,0.04663212435,0.0,193,0,1,1,35,8.0.0,CA,Facebook,MV,samsung,1
6599,22,0,9,3,0.06299212598,0.2559055118,0.0,254,0,1,0,24,7,US,MV,MV,samsung,0
3850,18,0,2,2,0.01666666667,0.06666666667,0.0,60,0,0,0,20,7,US,Bidalgo - Facebook,MV,motorola,0
4835,22,0,1,0,0.0,0.2666666667,0.0,30,0,0,1,24,9,US,Bidalgo - Facebook,MV,Google,0
7310,15,0,3,1,0.01063829787,0.1595744681,0.0,94,0,0,1,17,8.0.0,CA,Bidalgo - Instagram,MV,samsung,0
3289,16,0,1,0,0.02739726027,0.17808219179999998,0.0,73,0,0,1,18,8.0.0,SG,Bidalgo - Instagram,MV,samsung,0
2837,99,0,1,1,0.0,0.06818181818,0.0,44,0,0,1,101,8.1.0,US,Facebook,MV,motorola,0
4973,30,0,1,0,0.15053763439999998,0.07526881719999999,1.0,93,1,0,1,32,8.1.0,DE,Facebook,MV,Other,0
6782,40,0,0,2,0.0,0.0,0.0,72,0,1,1,42,8.0.0,US,MV,MV,samsung,0
7906,32,0,12,4,0.051660516610000005,0.1586715867,0.0,271,0,1,1,34,8.0.0,US,MV,MV,samsung,0
2072,19,0,4,1,0.0,0.1240875912,0.0,137,0,0,1,21,8.0.0,US,Facebook,MV,samsung,0
6752,25,0,2,1,0.0652173913,0.1086956522,0.0,46,0,0,1,27,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
6150,39,0,1,2,0.01265822785,0.1012658228,0.0,79,0,1,1,41,8.0.0,US,Facebook,MV,samsung,0
5555,34,0,0,1,0.0,0.09090909091,0.0,44,0,1,0,36,7,US,Bidalgo - Facebook,MV,LGE,0
2471,23,0,0,1,0.0,0.05882352941000001,0.0,34,0,0,1,25,8.0.0,US,Bidalgo - Instagram,MV,motorola,0
1865,51,0,5,0,0.075,0.2,0.0,40,0,1,0,53,7,GB,MV,MV,HUAWEI,0
705,23,0,7,0,0.0125,0.3625,0.0,80,0,0,0,25,7,CA,Bidalgo - Facebook,MV,samsung,0
9503,32,0,3,0,0.02272727273,0.1818181818,0.0,44,0,1,0,34,7.1.2,AU,Bidalgo - Facebook,MV,ZTE,0
8096,51,0,7,0,0.02272727273,0.3636363636,0.0,88,0,1,1,53,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
7224,62,0,2,2,0.01538461538,0.2461538462,0.0,65,0,0,1,64,8.0.0,US,Bidalgo - Facebook,MV,motorola,0
4389,54,0,9,0,0.0,0.408,0.0,125,0,1,1,56,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
5039,25,0,1,1,0.09523809524,0.03174603175,0.0,63,0,1,1,27,8.1.0,SG,Bidalgo - Facebook,MV,Razer,0
5307,21,0,0,0,0.02380952381,0.09523809524,0.0,42,0,0,0,23,4.4.2,DE,MV,MV,samsung,0
94,61,0,6,0,0.02083333333,0.375,0.0,48,0,1,1,63,8.0.0,US,Facebook,MV,samsung,0
3880,41,0,2,1,0.06666666667,0.1666666667,0.0,60,0,1,0,43,7.1.2,US,Facebook,MV,LGE,0
6103,23,0,0,0,0.03703703704,0.2592592593,0.0,81,0,0,0,25,7.1.1,GB,Facebook,MV,samsung,0
8419,30,0,1,0,0.06666666667,0.2666666667,0.0,30,0,1,0,32,5.1,US,Bidalgo - Facebook,MV,motorola,0
7567,20,0,0,0,0.0,0.08,0.0,50,0,1,0,22,7,US,Bidalgo - Facebook,MV,TCL,0
8774,22,0,0,1,0.019230769230000003,0.019230769230000003,0.0,52,0,0,0,24,7.1.1,US,Fyber - Android,MV,Other,0
66,27,0,3,1,0.0,0.5595238095,0.0,84,0,0,1,29,8.0.0,US,Facebook,MV,samsung,0
2733,45,0,5,4,0.05882352941000001,0.1122994652,0.0,187,0,1,1,47,8.0.0,US,Facebook,MV,samsung,0
8081,21,0,4,2,0.049723756910000014,0.09392265193,0.0,181,0,0,1,23,8.1.0,DK,Bidalgo - Facebook,MV,OnePlus,0
1767,24,0,1,0,0.0,0.4,3.0,15,1,1,0,26,6.0.1,US,MV,MV,Xiaomi,0
9636,26,0,5,2,0.032679738560000005,0.1568627451,0.0,153,0,1,1,28,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
8176,19,0,2,1,0.05494505495,0.16483516480000002,0.0,91,0,0,1,21,8.0.0,SG,MV,MV,LGE,0
3070,43,0,7,0,0.02307692308,0.3384615385,0.0,130,0,1,0,45,7.1.1,US,Bidalgo - Facebook,MV,ZTE,0
151,25,0,1,1,0.02857142857,0.05714285714,0.0,70,0,0,0,27,7,SE,Bidalgo - Facebook,MV,samsung,0
3150,28,0,3,0,0.0,0.09803921569,0.0,51,0,0,1,30,8.0.0,SE,MV,MV,samsung,0
7245,13,0,4,1,0.0,0.3157894737,0.0,76,0,0,0,15,5.0.1,US,Other,MV,samsung,0
8824,18,0,8,1,0.0,0.4215686275,0.0,102,0,0,0,20,7.1.2,US,Google Adwords,MV,LGE,0
7709,20,0,4,0,0.02564102564,0.2179487179,0.0,78,0,0,0,22,5,CA,MV,MV,samsung,0
3271,18,0,0,0,0.0,0.0303030303,0.0,33,0,0,0,20,7.1.1,US,Other,MV,samsung,0
9289,28,0,3,0,0.0,0.1052631579,0.0,57,0,0,0,30,6.0.1,US,Facebook,MV,ZTE,0
1921,22,0,4,2,0.1060606061,0.2045454545,0.0,132,0,1,1,24,9,US,Other,MV,Google,0
1719,22,0,3,1,0.0,0.08510638298,0.0,47,0,0,1,24,8.0.0,AU,Bidalgo - Instagram,MV,samsung,0
5568,16,0,4,0,0.0,0.38,0.0,50,0,0,0,18,6.0.1,US,Facebook,MV,samsung,0
6634,15,0,2,0,0.04761904762,0.380952381,0.0,21,0,0,0,17,7,AU,MV,MV,Other,0
7109,19,0,1,1,0.0,0.2558139535,0.0,43,0,0,0,21,7,FI,Facebook,MV,samsung,0
4384,19,0,1,0,0.0,0.07407407407000001,0.0,81,0,0,0,21,5.1,CA,MV,MV,Acer,0
4625,26,0,1,3,0.025,0.0625,0.0,80,0,1,0,28,7,US,MV,MV,samsung,0
8157,30,0,4,0,0.0,0.3829787234000001,0.0,47,0,0,0,32,7,US,MV,MV,LGE,0
567,19,0,1,0,0.02816901408,0.04225352113,0.0,71,0,0,1,21,8.0.0,CA,Snapchat,MV,samsung,0
4249,38,1,5,1,0.0,0.0977443609,1.0,133,1,0,1,40,8.0.0,MX,Bidalgo - Instagram,MV,samsung,0
2946,27,0,1,0,0.0,0.1333333333,0.0,30,0,0,0,29,6.0.1,US,Google Adwords,MV,samsung,0
8536,41,0,2,0,0.06,0.12,0.0,50,0,0,1,43,8.0.0,US,Other,MV,motorola,0
9791,24,0,0,0,0.04761904762,0.06349206349,0.0,63,0,1,0,26,7.1.1,US,Facebook,MV,ZTE,0
6334,21,0,2,0,0.08510638298,0.08510638298,0.0,47,0,0,0,23,5.1.1,CA,Facebook,MV,samsung,0
7431,22,0,2,0,0.09090909091,0.3636363636,1.0,11,1,1,0,24,4.4.2,US,Fyber - Android,MV,HUAWEI,0
1261,35,0,3,0,0.0,0.05797101449,0.0,69,0,0,0,37,5.1,FR,Bidalgo - Facebook,MV,Other,0
6641,41,0,1,0,0.01941747573,0.01941747573,0.0,103,0,0,1,43,8.0.0,FI,Facebook,MV,OnePlus,1
9127,32,0,3,1,0.02702702703,0.1081081081,0.0,37,0,0,0,34,7.1.1,US,Facebook,MV,motorola,0
6036,24,0,3,1,0.04651162791,0.1627906977,0.0,172,0,0,1,26,8.0.0,US,Other,MV,samsung,0
1199,18,0,1,0,0.0,0.1034482759,0.0,29,0,0,0,20,7.1.1,AU,YouTube,MV,samsung,0
9914,17,0,2,0,0.0,0.06896551724,0.0,29,0,1,1,19,8.0.0,NZ,Other,MV,motorola,0
1608,23,0,0,0,0.04545454545,0.04545454545,0.0,22,0,0,0,25,6,FR,MV,MV,Other,0
2454,55,0,0,1,0.0,0.09090909091,0.0,22,0,1,0,57,6.0.1,US,MV,MV,LGE,0
3604,18,0,3,0,0.02777777778,0.2222222222,0.0,36,0,0,0,20,7,US,MV,MV,LGE,0
4789,30,0,3,2,0.05405405405,0.1801801802,0.0,111,0,1,1,32,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
5774,45,0,1,1,0.06060606061000001,0.01515151515,0.0,66,0,0,0,47,7.1.1,DK,Bidalgo - Facebook,MV,Sony,0
6536,17,0,3,1,0.0,0.2264150943,0.0,53,0,1,1,19,8.0.0,US,Google Adwords,MV,samsung,0
2822,23,0,1,1,0.009345794393,0.1028037383,0.0,107,0,0,1,25,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
1640,33,0,1,1,0.05263157895,0.1052631579,0.0,76,0,0,1,35,8.0.0,NZ,Bidalgo - Instagram,MV,samsung,0
9529,22,0,2,2,0.02542372881,0.09322033898,0.0,118,0,0,0,24,6.0.1,US,Facebook,MV,samsung,0
5287,24,0,0,0,0.0,0.1379310345,0.0,29,0,1,0,26,6.0.1,US,Bidalgo - Facebook,MV,LGE,0
2736,13,0,2,1,0.0,0.0701754386,0.0,57,0,0,1,15,8.0.0,FR,Bidalgo - Instagram,MV,samsung,0
1060,12,0,1,0,0.0,0.3552631579,0.0,76,0,0,0,14,7.1.1,US,MV,MV,ZTE,0
1074,18,0,1,1,0.0,0.08474576270999999,0.0,59,0,0,1,20,8.0.0,US,Google Adwords,MV,samsung,0
6288,14,1,5,0,0.0078125,0.2890625,1.0,128,1,0,1,16,8.0.0,SG,Bidalgo - Facebook,MV,samsung,0
8166,20,0,2,1,0.008849557522,0.03539823009,0.0,113,0,0,1,22,8.0.0,GB,Bidalgo - Instagram,MV,samsung,0
8674,24,0,3,2,0.008368200837,0.2928870293,0.0,239,0,1,1,26,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
7863,32,0,0,0,0.05555555556,0.2222222222,0.0,18,0,1,0,34,5.1.1,US,Bidalgo - Facebook,MV,LGE,0
1358,37,0,2,1,0.03278688525,0.1803278689,0.0,61,0,1,1,39,8.1.0,US,Bidalgo - Facebook,MV,Alcatel,0
639,21,0,1,0,0.05128205128,0.07692307692000001,0.0,39,0,1,1,23,8.0.0,US,Bidalgo - Facebook,MV,motorola,0
2331,25,0,6,3,0.009433962264,0.1981132075,0.0,106,0,1,0,27,6.0.1,US,Facebook,MV,ZTE,0
1216,22,0,5,1,0.03225806452,0.1935483871,0.0,93,0,0,1,24,8.0.0,US,Facebook,MV,samsung,0
8679,19,0,5,0,0.02597402597,0.33766233770000004,0.0,77,0,0,1,21,8.0.0,FI,Facebook,MV,HUAWEI,0
5511,22,0,1,3,0.07207207207,0.06306306306,0.0,111,0,1,1,24,8.0.0,US,MV,MV,samsung,0
6350,33,0,3,1,0.03571428571,0.14285714289999998,0.0,28,0,0,0,35,7,US,Bidalgo - Facebook,MV,LGE,0
8421,35,0,11,0,0.0625,0.3020833333,0.0,96,0,1,0,37,7.1.1,US,Facebook,MV,samsung,0
1424,70,0,2,0,0.038461538460000014,0.0641025641,0.0,78,0,1,0,72,6,GB,Bidalgo - Facebook,MV,TCL,0
1414,45,0,1,0,0.07792207792,0.1558441558,0.0,77,0,1,0,47,7.1.1,US,Facebook,MV,samsung,0
5323,33,0,5,1,0.004504504505,0.16216216220000002,0.0,222,0,0,0,35,7.1.2,US,MV,MV,Other,0
6999,19,0,4,2,0.0,0.14285714289999998,0.0,77,0,0,1,21,8.0.0,US,YouTube,MV,samsung,0
5120,22,2,0,0,0.0162601626,0.0243902439,2.0,123,1,0,0,24,5.1.1,SE,MV,MV,samsung,0
7850,32,1,1,0,0.0652173913,0.07608695652000001,2.0,92,1,0,1,34,8.0.0,DK,Bidalgo - Facebook,MV,samsung,0
6707,52,0,2,0,0.0,0.1186440678,0.0,59,0,0,1,54,8.0.0,GB,Facebook,MV,samsung,0
2498,18,0,0,0,0.0325203252,0.2113821138,0.0,123,0,0,1,20,8.0.0,NO,Bidalgo - Instagram,MV,samsung,0
3812,31,0,5,0,0.03157894737,0.3789473684,0.0,95,0,0,0,33,6,FI,Facebook,MV,HUAWEI,0
433,23,0,0,0,0.0,0.2380952381,0.0,21,0,0,0,25,7,NZ,Bidalgo - Instagram,MV,HUAWEI,0
6038,36,0,1,3,0.0,0.08333333333,0.0,24,0,1,0,38,6.0.1,US,Bidalgo - Facebook,MV,LGE,0
4989,13,0,2,0,0.0303030303,0.1212121212,0.0,33,0,0,1,15,8.0.0,US,YouTube,MV,samsung,0
1803,25,0,1,2,0.0,0.1216216216,0.0,74,0,0,1,27,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
1434,46,0,1,0,0.05714285714,0.2571428571,0.0,70,0,0,1,48,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
7816,54,0,1,0,0.04255319149,0.02127659574,0.0,47,0,1,0,56,7.1.1,US,MV,MV,ZTE,0
8825,23,0,0,0,0.04918032787,0.1147540984,0.0,61,0,0,1,25,8.0.0,SE,Bidalgo - Facebook,MV,samsung,0
1688,34,0,2,2,0.0243902439,0.07317073171,0.0,82,0,0,1,36,8.0.0,US,Facebook,MV,samsung,0
4783,21,0,1,0,0.0,0.1071428571,0.0,28,0,0,0,23,6.0.1,FI,Facebook,MV,LGE,0
5136,15,0,1,0,0.0,0.05673758865,0.0,141,0,0,0,17,5.1,SG,Facebook,MV,OPPO,0
3966,34,0,2,0,0.04166666667,0.375,0.0,24,0,0,0,36,6,DK,Facebook,MV,HUAWEI,0
236,60,0,0,1,0.0,0.1304347826,0.0,46,0,1,1,62,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
